1065481,21,F,W,Aggravated Assault,Bar/Nightclub,Knife, ST. JOHNSBURY
1065482,29,F,W,Simple Assault,Hospital,Personal Weapons, ST. JOHNSBURY
1065486,32,M,W,Kidnapping/Abduction,Public Road,None, ST. JOHNSBURY
1065489,43,F,W,Simple Assault,Residence,None, ST. JOHNSBURY
1065491,19,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1065492,56,F,B,Simple Assault,Residence,None, ST. JOHNSBURY
1065496,28,M,W,Simple Assault,Residence,Rifle (Automatic), ST. JOHNSBURY
1065504,29,F,W,Simple Assault,Office Building,None, ST. JOHNSBURY
1065509,22,M,W,Simple Assault,Residence,None, ST. JOHNSBURY
1065510,28,F,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1065511,29,M,W,Aggravated Assault,Residence,None, ST. JOHNSBURY
1065521,53,M,W,Pornography/Obscene Material,Residence,None, ST. JOHNSBURY
1065526,59,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1065531,17,M,W,Simple Assault,Residence,None, ST. JOHNSBURY
1066433,52,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1066439,20,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1066447,32,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1066450,38,M,W,Kidnapping/Abduction,Residence,Personal Weapons, ST. JOHNSBURY
1066451,46,M,W,Simple Assault,Hotel,Personal Weapons, ST. JOHNSBURY
1066455,32,M,W,Destruction of Property,Government Building,Personal Weapons, ST. JOHNSBURY
1066460,39,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1066461,43,M,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1066479,27,F,W,Simple Assault,Public Road,Personal Weapons, ST. JOHNSBURY
1066485,37,F,W,Simple Assault,Residence,Personal Weapons, ST. JOHNSBURY
1066488,53,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1066494,31,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1066497,20,F,B,Simple Assault,Hospital,Personal Weapons, ST. JOHNSBURY
1066503,46,M,W,Aggravated Assault,Residence,Personal Weapons, ST. JOHNSBURY
1066505,52,M,W,Simple Assault,Convenience Store,Personal Weapons, ST. JOHNSBURY
1066518,48,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1066520,38,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1066525,32,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1066536,44,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1066546,28,F,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1066553,23,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1066558,45,M,W,Aggravated Assault,Residence,Personal Weapons,ST. JOHNSBURY
1066561,38,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1066562,29,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1066563,40,M,W,Weapon Law Violations,Residence,Explosives,ST. JOHNSBURY
1066572,24,M,W,Weapon Law Violations,Parking Lot,Handgun,ST. JOHNSBURY
1067466,39,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067480,24,F,W,Kidnapping/Abduction,Residence,None,ST. JOHNSBURY
1067483,48,M,W,Fondling,Residence,Personal Weapons,ST. JOHNSBURY
1067485,33,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067500,30,M,W,Aggravated Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067501,44,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067512,37,F,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067514,49,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067523,37,M,W,Fondling,Residence,Personal Weapons,ST. JOHNSBURY
1067526,14,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067542,47,F,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067545,20,M,W,Aggravated Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067557,79,F,W,Burglary/Breaking & Entering,Residence,Personal Weapons,ST. JOHNSBURY
1067560,39,M,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067563,20,F,W,Simple Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067565,32,M,W,Aggravated Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067567,25,M,W,Aggravated Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067572,52,F,W,Aggravated Assault,Residence,Personal Weapons,ST. JOHNSBURY
1067576,21,M,W,Simple Assault,Residence,None,ST. JOHNSBURY
1067584,50,M,B,Rape,Residence,None,ST. JOHNSBURY
1067586,14,M,W,Simple Assault,Residence,None,ST. JOHNSBURY
1067588,67,M,W,Rape,Public Road,Personal Weapons,ST. JOHNSBURY
1067589,52,M,W,Simple Assault,Public Road,None,ST. JOHNSBURY
1067593,29,M,W,Aggravated Assault,Jail/Prison,Personal Weapons,ST. JOHNSBURY
1067604,34,M,W,Simple Assault,Convenience Store,Personal Weapons,ST. JOHNSBURY
1138052,33,F,W,Simple Assault,Residence,Personal Weapons,HARDWICK
1138056,30,M,W,Aggravated Assault,Residence,None,HARDWICK
1138065,47,M,W,Drug/Narcotic Violations,Public Road,Other Firearm,HARDWICK
1138081,32,M,W,Simple Assault,Residence,Personal Weapons,HARDWICK
1138082,15,M,W,Rape,Field/Woods,None,HARDWICK
1138087,33,M,W,Simple Assault,Residence,Personal Weapons,HARDWICK
1138096,33,F,W,Simple Assault,Parking Lot,None,HARDWICK
1138097,19,F,U,Aggravated Assault,Residence,Personal Weapons,HARDWICK
1138099,28,M,W,Simple Assault,Residence,Personal Weapons,HARDWICK
1138113,49,M,B,Simple Assault,Residence,Personal Weapons,HARDWICK
1138121,15,M,W,Fondling,Residence,None,HARDWICK
1138135,47,F,W,Kidnapping/Abduction,Residence,None,HARDWICK
1138145,27,M,W,Aggravated Assault,Public Road,None,HARDWICK
1138148,14,M,W,Simple Assault,School,Personal Weapons,HARDWICK
1138151,46,M,W,Aggravated Assault,Residence,None,HARDWICK
1139032,21,M,W,Aggravated Assault,Public Road,None,HARDWICK
1139033,21,M,W,Simple Assault,Public Road,None,HARDWICK
1139046,16,M,W,Simple Assault,School,Personal Weapons,SHELBURNE
1139049,22,M,W,Simple Assault,Residence,Personal Weapons,SHELBURNE
1139055,30,M,W,Simple Assault,Residence,Personal Weapons,SHELBURNE
1139058,38,M,W,Rape,Residence,Personal Weapons,SHELBURNE
1139069,13,F,W,Simple Assault,School,Personal Weapons,SHELBURNE
1139070,42,M,W,Simple Assault,Restaurant,None,SHELBURNE
1139073,25,M,W,Simple Assault,Residence,Personal Weapons,SHELBURNE
1139079,57,M,W,Simple Assault,Residence,Personal Weapons,SHELBURNE
1139080,17,F,W,Simple Assault,School/College,Personal Weapons,SHELBURNE
1139090,27,M,W,Simple Assault,Residence,Personal Weapons,SHELBURNE
1139093,20,M,W,Simple Assault,Residence,Personal Weapons,SHELBURNE
1139101,35,M,W,Simple Assault,Bar/Nightclub,Personal Weapons,SHELBURNE
1139131,41,M,B,Robbery,Convenience Store,Knife,ORANGE
1139134,30,M,W,Aggravated Assault,Residence,None,ORANGE
1139135,20,M,W,Simple Assault,Residence,Personal Weapons,ORANGE
1139140,32,M,W,Kidnapping/Abduction,Residence,None,ORANGE
1139141,44,M,W,Simple Assault,Residence,None,ORANGE
1139142,26,M,U,Simple Assault,Residence,Personal Weapons,ORANGE
1139143,53,M,W,Simple Assault,Residence,Personal Weapons,ORANGE
1139145,19,M,W,Rape,Residence,None,ORANGE
1139148,18,M,W,Simple Assault,Residence,Personal Weapons,ORANGE
1139153,24,M,W,Aggravated Assault,Residence,Personal Weapons,ORANGE
1139161,26,M,W,Robbery,Public Road,Personal Weapons,NORWICH
1139177,60,M,W,Simple Assault,Residence,Personal Weapons,NORWICH
1139183,54,M,W,All Other Larceny,Residence,Personal Weapons,NORWICH
1477292,27,F,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1477295,29,F,W,Simple Assault,Parking Lot,Personal Weapons, WESTMINSTER
1477301,34,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1477302,47,M,W,Kidnapping/Abduction,Residence,Personal Weapons, WESTMINSTER
1477309,21,M,W,Fondling,Residence,Personal Weapons, WESTMINSTER
1477310,48,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1477319,25,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1477320,59,M,W,Rape,Department Store,Personal Weapons, WESTMINSTER
1477333,27,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1477364,27,M,W,Aggravated Assault,Residence,Personal Weapons, WESTMINSTER
1477377,39,M,W,Weapon Law Violations,Jail/Prison,Personal Weapons, WESTMINSTER
1477378,47,M,W,Fondling,Residence,Personal Weapons, WESTMINSTER
1477386,52,F,W,Aggravated Assault,Residence,Knife, WESTMINSTER
1477391,26,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1477415,40,F,W,Simple Assault,Public Road,Personal Weapons, WESTMINSTER
1478233,39,M,W,Aggravated Assault,Residence,Personal Weapons, WESTMINSTER
1478254,73,F,W,Simple Assault,Residence,None, WESTMINSTER
1478256,32,F,W,Simple Assault,Jail/Prison,Personal Weapons, WESTMINSTER
1478273,15,M,W,Simple Assault,School,None, WESTMINSTER
1478279,37,M,W,Aggravated Assault,Residence,None, WESTMINSTER
1478293,30,F,W,Simple Assault,Residence,None, WESTMINSTER
1478298,64,F,W,Simple Assault,Residence,None, WESTMINSTER
1478299,33,M,W,Fondling,Residence,Personal Weapons, WESTMINSTER
1478302,30,M,W,Aggravated Assault,Jail/Prison,Personal Weapons, WESTMINSTER
1478306,65,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1478344,42,M,W,Kidnapping/Abduction,Residence,None, WESTMINSTER
1478347,33,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1478359,33,F,W,Drug/Narcotic Violations,Hotel,Handgun, WESTMINSTER
1478364,35,F,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1478365,28,M,B,Aggravated Assault,Residence,Personal Weapons, WESTMINSTER
1478369,36,F,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1479192,33,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1479206,27,M,W,Simple Assault,Farm,Personal Weapons, WESTMINSTER
1479224,24,M,W,Simple Assault,Jail/Prison,Personal Weapons, WESTMINSTER
1479227,56,F,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1479234,17,M,W,Sodomy,Residence,Personal Weapons, WESTMINSTER
1479237,16,M,W,Rape,Convenience Store,Personal Weapons, WESTMINSTER
1479247,26,M,W,Aggravated Assault,Residence,Knife, WESTMINSTER
1479253,28,F,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1479255,32,M,W,Destruction of Property,Public Road,Personal Weapons, WESTMINSTER
1479256,42,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1479264,47,F,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1479279,28,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1479294,36,F,W,Simple Assault,Public Road,None, WESTMINSTER
1479298,15,M,W,Rape,Residence,None, WESTMINSTER
1479300,56,M,W,Simple Assault,Residence,None, WESTMINSTER
1479322,39,U,U,Simple Assault,Hospital,None, WESTMINSTER
1479328,53,F,W,Simple Assault,Residence,None, WESTMINSTER
1480154,38,M,W,Simple Assault,Field/Woods,Personal Weapons, WESTMINSTER
1480157,32,F,W,Simple Assault,Residence,None, WESTMINSTER
1480161,51,M,W,Aggravated Assault,Public Road,None, WESTMINSTER
1480164,29,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1480167,44,M,W,Simple Assault,Convenience Store,Personal Weapons, WESTMINSTER
1480180,28,M,W,Shoplifting,Grocery,Personal Weapons, WESTMINSTER
1480187,19,F,W,Robbery,Convenience Store,None, WESTMINSTER
1480191,18,M,W,Weapon Law Violations,School,None, WESTMINSTER
1480199,28,F,W,Simple Assault,Bar/Nightclub,None, WESTMINSTER
1480200,14,M,B,Rape,Residence,None, WESTMINSTER
1480201,23,M,W,Simple Assault,Residence,Personal Weapons, WESTMINSTER
1505875,43,F,I,Simple Assault,Residence,None,VERGENNES
1505879,21,F,W,Simple Assault,Residence,Personal Weapons,VERGENNES
1505885,31,F,W,Simple Assault,Residence,None,VERGENNES
1505886,29,M,W,Burglary/Breaking & Entering,Residence,Rifle,VERGENNES
1505890,15,M,W,Simple Assault,Residence,Personal Weapons,VERGENNES
1505894,60,F,W,Simple Assault,Public Road,None,VERGENNES
1505897,31,F,W,Rape,Residence,None,VERGENNES
1505901,34,F,W,Simple Assault,Public Road,None,VERGENNES
1505903,30,M,W,Destruction of Property,Residence,Personal Weapons,VERGENNES
1505905,29,M,W,Aggravated Assault,Residence,Personal Weapons,VERGENNES
1520208,40,M,W,Aggravated Assault,Residence,Personal Weapons,MANCHESTER
1520217,15,F,W,Simple Assault,Residence,Personal Weapons,MANCHESTER
1520222,17,M,W,Simple Assault,School,Personal Weapons,MANCHESTER
1520240,27,F,W,Simple Assault,Residence,None,MANCHESTER
1520255,56,M,W,Rape,Residence,None,MANCHESTER
1520275,36,F,W,Simple Assault,Residence,None,MANCHESTER
1520281,22,F,B,Destruction of Property,Government Building,Personal Weapons,MANCHESTER
1520288,54,M,W,Aggravated Assault,Parking Lot,None,MANCHESTER
1521181,23,M,W,Robbery,Convenience Store,Knife,MANCHESTER
1521183,41,M,W,Kidnapping/Abduction,Residence,Personal Weapons,MANCHESTER
1521186,27,M,W,Simple Assault,Restaurant,Personal Weapons,MANCHESTER
1521196,36,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1521202,44,M,W,Destruction of Property,Public Road,None,BRATTLEBORO
1521211,31,M,W,Murder and Nonnegligent Manslaughter,Residence,Knife,BRATTLEBORO
1521212,56,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1521213,52,F,W,Simple Assault,Residence,None,BRATTLEBORO
1521218,26,M,W,Simple Assault,Parking Lot,None,BRATTLEBORO
1521219,20,M,W,Simple Assault,Homeless Shelter,None,BRATTLEBORO
1521224,27,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1521236,49,M,W,Burglary/Breaking & Entering,Residence,Personal Weapons,BRATTLEBORO
1521241,29,F,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1521244,16,F,W,Simple Assault,Public Road,None,BRATTLEBORO
1521245,20,M,W,Rape,Residence,None,BRATTLEBORO
1521247,54,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1521259,25,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1521260,42,M,W,Simple Assault,Residence,None,BRATTLEBORO
1521264,35,M,W,Aggravated Assault,Bar/Nightclub,Handgun,BRATTLEBORO
1521265,21,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1521296,18,F,W,Aggravated Assault,Park/Playground,Knife,BRATTLEBORO
1521299,54,M,W,Simple Assault,Jail/Prison,Personal Weapons,BRATTLEBORO
1521301,42,M,W,Aggravated Assault,Residence,Personal Weapons,BRATTLEBORO
1521305,36,M,W,Aggravated Assault,Residence,None,BRATTLEBORO
1521307,26,M,W,Simple Assault,Jail/Prison,Personal Weapons,BRATTLEBORO
1521309,49,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1521314,23,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1521316,38,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1522242,27,M,W,Simple Assault,Grocery,None,BRATTLEBORO
1522243,19,M,W,Destruction of Property,Government Building,None,BRATTLEBORO
1522248,28,M,W,Aggravated Assault,Field/Woods,Personal Weapons,BRATTLEBORO
1522257,66,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1522264,28,M,W,Kidnapping/Abduction,Residence,Personal Weapons,BRATTLEBORO
1522265,32,M,W,Simple Assault,Gas Station,None,BRATTLEBORO
1522267,51,M,W,Aggravated Assault,Residence,None,BRATTLEBORO
1522275,25,M,W,Simple Assault,Residence,None,BRATTLEBORO
1522279,22,M,W,Kidnapping/Abduction,Residence,Personal Weapons,BRATTLEBORO
1522282,23,F,W,Simple Assault,Residence,None,BRATTLEBORO
1522284,29,M,W,Kidnapping/Abduction,Residence,Personal Weapons,BRATTLEBORO
1522298,18,M,W,Aggravated Assault,Residence,Personal Weapons,BRATTLEBORO
1522302,21,F,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1522311,41,F,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1522312,39,M,W,Drug/Narcotic Violations,Residence,Personal Weapons,BRATTLEBORO
1522313,35,F,W,Destruction of Property,Residence,Knife,BRATTLEBORO
1522316,29,M,W,Aggravated Assault,Residence,Personal Weapons,BRATTLEBORO
1522323,44,F,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1522332,15,M,W,Aggravated Assault,Residence,Personal Weapons,BRATTLEBORO
1522342,39,M,W,Simple Assault,Residence,None,BRATTLEBORO
1522347,16,F,W,Simple Assault,Public Road,Personal Weapons,BRATTLEBORO
1522358,22,M,B,Weapon Law Violations,Residence,None,BRATTLEBORO
1522364,23,F,W,Weapon Law Violations,Residence,None,BRATTLEBORO
1522372,66,M,W,Aggravated Assault,Residence,Handgun,BRATTLEBORO
1522374,29,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1522376,42,M,W,Destruction of Property,Residence,None,BRATTLEBORO
1522377,28,M,W,Drug/Narcotic Violations,Residence,Handgun,BRATTLEBORO
1522384,24,M,W,Aggravated Assault,Residence,Personal Weapons,BRATTLEBORO
1522387,23,F,W,Aggravated Assault,Residence,Personal Weapons,BRATTLEBORO
1523295,31,M,W,Aggravated Assault,Residence,None,BRATTLEBORO
1523316,44,M,W,Simple Assault,Residence,None,BRATTLEBORO
1523322,29,M,W,Rape,Residence,None,BRATTLEBORO
1523331,57,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1523336,37,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1523339,14,F,W,Simple Assault,School,None,BRATTLEBORO
1523345,15,U,U,Simple Assault,Residence,None,BRATTLEBORO
1523347,31,M,W,Aggravated Assault,Residence,None,BRATTLEBORO
1523348,42,M,W,Simple Assault,Residence,None,BRATTLEBORO
1523356,18,M,B,Aggravated Assault,School/College,Personal Weapons,BRATTLEBORO
1523363,32,M,W,Simple Assault,Public Road,Personal Weapons,BRATTLEBORO
1523369,16,M,B,Weapon Law Violations,School,Knife,BRATTLEBORO
1523373,22,M,W,Simple Assault,Hospital,None,BRATTLEBORO
1523375,42,M,W,Aggravated Assault,Residence,None,BRATTLEBORO
1523381,23,F,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1523401,12,M,W,Aggravated Assault,Public Road,Handgun,BRATTLEBORO
1523413,26,M,W,Aggravated Assault,Hospital,None,BRATTLEBORO
1523417,32,M,W,Kidnapping/Abduction,Residence,Personal Weapons,BRATTLEBORO
1523418,26,F,W,Aggravated Assault,Residence,Knife,BRATTLEBORO
1523420,52,M,W,Aggravated Assault,Residence,None,BRATTLEBORO
1523431,20,M,B,Simple Assault,Government Building,None,BRATTLEBORO
1524331,13,F,W,Weapon Law Violations,School,Knife,BRATTLEBORO
1524355,16,F,W,Simple Assault,School/College,Personal Weapons,BRATTLEBORO
1524356,16,F,W,Simple Assault,School/College,Personal Weapons,BRATTLEBORO
1524358,22,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1524366,26,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1524374,34,M,U,Aggravated Assault,Residence,Handgun,BRATTLEBORO
1524382,42,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1524396,25,M,W,Rape,Residence,None,BRATTLEBORO
1524411,39,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1524416,15,M,W,Kidnapping/Abduction,Park/Playground,None,BRATTLEBORO
1524441,43,M,W,Rape,Residence,None,BRATTLEBORO
1524455,15,M,W,Robbery,Convenience Store,None,BRATTLEBORO
1524457,33,M,W,Kidnapping/Abduction,Residence,None,BRATTLEBORO
1524473,31,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1524477,25,M,W,All Other Larceny,Residence,Personal Weapons,BRATTLEBORO
1525376,33,M,W,Destruction of Property,Public Road,Personal Weapons,BRATTLEBORO
1525380,23,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1525386,48,M,W,Simple Assault,Residence,None,BRATTLEBORO
1525392,22,M,W,Rape,Residence,None,BRATTLEBORO
1525412,20,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1525419,23,M,W,Simple Assault,Residence,None,BRATTLEBORO
1525425,32,M,W,Simple Assault,Residence,None,BRATTLEBORO
1525437,25,M,W,Burglary/Breaking & Entering,Residence,Personal Weapons,BRATTLEBORO
1525440,59,M,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1525442,29,F,W,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1525456,31,F,W,Simple Assault,Public Road,Personal Weapons,BRATTLEBORO
1525477,40,M,W,Drug/Narcotic Violations,Public Road,Handgun,BRATTLEBORO
1525479,38,M,B,Simple Assault,Residence,Personal Weapons,BRATTLEBORO
1525496,15,M,W,Weapon Law Violations,School,Knife,BRATTLEBORO
1525504,22,F,W,Simple Assault,Universtiy,Personal Weapons,BRATTLEBORO
1525511,29,M,W,Aggravated Assault,Residence,Personal Weapons,BRATTLEBORO
1547375,45,M,W,Aggravated Assault,Residence,Personal Weapons,ORLEANS
1548286,54,M,W,Rape,Residence,None,ORLEANS
1548312,21,M,W,Simple Assault,Residence,Personal Weapons,WINDHAM
1548323,36,M,W,Robbery,Convenience Store,Knife,WINDHAM
1548331,43,M,W,Fondling,Residence,None,WINDHAM
1548333,30,M,W,Simple Assault,Residence,None,WINDHAM
1548341,25,M,W,Robbery,Grocery,Knife,WINDHAM
1548360,19,M,W,Weapon Law Violations,Residence,Firearm,WINDHAM
1548364,30,M,W,Aggravated Assault,Residence,None,WINDHAM
1548372,18,M,W,Aggravated Assault,Parking Lot,Firearm,WINDHAM
1548378,20,M,W,Aggravated Assault,Parking Lot,Firearm,WINDHAM
1548379,45,M,B,Simple Assault,Residence,Personal Weapons,WINDHAM
1548380,19,F,W,Simple Assault,Residence,Personal Weapons,WINDHAM
1548383,38,M,W,Aggravated Assault,Public Road,Knife,WINDSOR
1548391,20,M,W,Simple Assault,Public Road,Personal Weapons,WINDSOR
1610891,47,M,W,Simple Assault,Public Road,Personal Weapons,WOODSTOCK
2006360,23,M,W,Destruction of Property,Residence,Personal Weapons, NEW HAVEN
2006369,41,F,W,Aggravated Assault,Residence,Knife, NEW HAVEN
2006373,38,M,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2006376,33,F,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2006378,28,M,W,Aggravated Assault,Public Road,Knife, NEW HAVEN
2006390,61,M,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2006392,29,F,B,Aggravated Assault,Hospital,Personal Weapons, NEW HAVEN
2006393,25,M,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2006398,28,F,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2006400,25,M,W,Simple Assault,Department Store,Personal Weapons, NEW HAVEN
2006410,18,M,W,Rape,Residence,None, NEW HAVEN
2006424,56,F,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2006428,16,F,B,Simple Assault,School,Personal Weapons, NEW HAVEN
2006439,17,M,W,Aggravated Assault,Residence,Knife, NEW HAVEN
2006441,21,M,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2006443,20,M,W,Simple Assault,Public Road,Personal Weapons, NEW HAVEN
2006455,21,F,W,Simple Assault,Daycare,Personal Weapons, NEW HAVEN
2007242,30,M,W,Simple Assault,Residence,None, NEW HAVEN
2007251,16,F,W,Simple Assault,Government Building,Personal Weapons, NEW HAVEN
2007252,27,M,B,Simple Assault,Public Road,Personal Weapons, NEW HAVEN
2007273,20,F,W,Aggravated Assault,Residence,Knife, NEW HAVEN
2007276,42,F,W,Aggravated Assault,Residence,Knife, NEW HAVEN
2007295,18,M,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2007298,55,M,W,Simple Assault,Other/Unknown,Personal Weapons, NEW HAVEN
2007304,74,F,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2007317,28,F,W,Burglary/Breaking & Entering,Residence,Personal Weapons, NEW HAVEN
2007326,28,F,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2007328,34,M,W,Kidnapping/Abduction,Residence,Personal Weapons, NEW HAVEN
2007355,22,M,B,Aggravated Assault,Residence,Handgun, NEW HAVEN
2007357,25,M,A,Aggravated Assault,Residence,Handgun, NEW HAVEN
2007366,36,M,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2007387,47,M,W,Simple Assault,Residence,Personal Weapons, NEW HAVEN
2008197,29,M,B,Simple Assault,Gas Station,Personal Weapons, NEW HAVEN
2008206,34,F,W,Simple Assault,Government Building,None, NEW HAVEN
2008211,65,M,W,Simple Assault,Residence,None, NEW HAVEN
2008213,40,M,W,Aggravated Assault,Residence,Knife,RUTLAND TOWN
2008233,14,M,W,Simple Assault,School/College,Personal Weapons,RUTLAND TOWN
2008234,61,F,W,Simple Assault,Parking Lot,Personal Weapons,RUTLAND TOWN
2008263,23,M,W,Simple Assault,Residence,Personal Weapons,BELLOWS FALLS
2008264,25,M,W,Simple Assault,Parking Lot,Personal Weapons,BELLOWS FALLS
2008277,31,M,B,Aggravated Assault,Public Road,Personal Weapons,BELLOWS FALLS
2008278,32,M,B,Aggravated Assault,Residence,Personal Weapons,BELLOWS FALLS
2008295,38,M,W,Destruction of Property,Residence,None,BELLOWS FALLS
2008300,36,F,W,Simple Assault,Public Road,Personal Weapons,BELLOWS FALLS
2008303,51,M,W,Simple Assault,Residence,None,BELLOWS FALLS
2008304,16,M,W,Fondling,Residence,None,BELLOWS FALLS
2008311,25,M,W,Simple Assault,Residence,None,BELLOWS FALLS
2008312,52,M,W,Simple Assault,Residence,Personal Weapons,BELLOWS FALLS
2008318,29,M,W,Aggravated Assault,Residence,Personal Weapons,BELLOWS FALLS
2008323,26,M,W,Simple Assault,Government Building,Personal Weapons,BELLOWS FALLS
2008326,26,M,W,Destruction of Property,Public Road,Personal Weapons,BELLOWS FALLS
2008328,21,F,W,Simple Assault,Public Road,Personal Weapons,BELLOWS FALLS
2008334,21,M,W,Aggravated Assault,Farm,Knife,BELLOWS FALLS
2008338,18,M,W,Simple Assault,Residence,Personal Weapons,BELLOWS FALLS
2008339,23,F,B,Simple Assault,Government Building,Personal Weapons,BELLOWS FALLS
2008344,19,M,W,Rape,Residence,Personal Weapons,BELLOWS FALLS
2008347,42,F,W,Simple Assault,Residence,Personal Weapons,BELLOWS FALLS
2008351,18,F,W,Simple Assault,Residence,Personal Weapons,BELLOWS FALLS
2008356,13,M,B,Simple Assault,Residence,Personal Weapons,BELLOWS FALLS
2009155,13,F,W,Simple Assault,Residence,Personal Weapons,BELLOWS FALLS
2009164,21,M,W,Destruction of Property,Public Road,Personal Weapons,BELLOWS FALLS
2009179,14,F,W,Simple Assault,Residence,Personal Weapons,BELLOWS FALLS
